COUNT,ID_REF,VALUE,
645,3942531,6.57848,96
646,3442941,4.96816,31
647,2783493,4.17354,18
648,2758076,6.1419,71
649,2818035,6.3976,84
650,2673594,6.57593,95
651,3417531,6.96485,125
652,2817941,9.09507,547
653,3687308,8.6622,405
654,3662774,4.88824,30
655,2318455,9.5865,769
656,3832643,10.5242,1473
657,3053380,7.94548,247
658,3992512,4.04946,17
659,3857171,8.40586,339
660,3297632,4.49635,23
661,3722739,8.83614,457
662,2453793,4.87003,29
663,2903435,5.794,55
664,2623662,6.79821,111
665,3992521,6.62099,98
666,2513758,3.8507,14
667,3882614,6.35115,82
668,2843485,5.91437,60
669,3113352,5.16723,36
670,3637367,6.28102,78
671,3333169,7.67923,205
672,3383130,5.49665,45
673,2927873,5.40419,42
674,2953408,4.98537,32
675,3417557,4.78054,27
676,3662808,11.5994,3103
677,3772719,8.84815,461
678,3442986,3.70807,13
679,3383138,10.807,1792
680,3917155,7.79829,223
681,3747288,4.7205,26
682,3857208,6.22064,75
683,3687342,4.9768,31
684,2428405,10.5321,1481
685,3247712,8.53118,370
686,2818079,5.32863,40
687,3722770,5.27219,39
688,2673648,6.34805,81
689,3992546,4.50385,23
690,3028001,3.53134,12
691,3417574,6.23554,75
692,3297666,3.6051,12
693,3553017,5.07818,34
694,2868044,4.99171,32
695,3577443,4.01427,16
696,2903470,7.95301,248
697,3807261,4.41467,21
698,3417583,8.96248,499
699,2953435,5.35643,41
700,3028011,4.03232,16
701,3273251,7.80565,224
702,3527493,10.3514,1306
703,3882652,4.95181,31
704,2428425,6.14933,71
705,3027915,7.30272,158
706,3307680,5.51517,46
707,3687363,7.18736,146
708,3383164,8.59551,387
709,3747324,5.61136,49
710,2708203,6.90445,120
711,2903488,6.69211,103
712,3527514,7.39358,168
713,3722806,5.92498,61
714,3053451,6.02192,65
715,3333226,5.40848,42
716,3662851,4.38433,21
717,3992575,3.81935,14
718,3917204,4.4507,22
719,2903507,7.12441,140
720,2673684,7.91375,241
721,2453871,4.53573,23
722,3942634,3.9151,15
723,3722820,7.15083,142
724,2783596,5.96006,62
725,4017212,6.75956,108
726,3797295,6.706,104
727,2368492,3.52732,12
728,3247757,8.12486,279
729,3882681,8.09505,273
730,2563785,4.84027,29
731,2588319,9.51762,733
732,2843560,5.37147,41
733,3027943,5.25084,38
734,3772775,6.64147,100
735,2708229,8.31738,319
736,2453881,4.79164,28
737,3687405,9.41007,680
738,3333247,11.4603,2818
739,3942648,11.6136,3134
740,3662876,4.59125,24
741,3503119,8.34914,326
742,2953481,4.47766,22
743,3027956,6.46474,88
744,3027961,5.10039,34
745,2843579,7.79741,222
746,3577513,10.1571,1142
747,2953501,5.09184,34
748,2927967,6.49429,90
749,2978026,8.75001,431
750,3137875,5.71162,52
751,3187834,7.66728,203
752,2428478,5.36186,41
753,3247784,7.32614,160
754,2648305,7.26704,154
755,2673730,7.86213,233
756,3383227,8.69936,416
757,3832760,7.24802,152
758,3882720,8.46875,354
759,4017245,5.25709,38
760,3113456,4.53415,23
761,3443183,3.82089,14
762,3687435,4.79285,28
763,3553103,4.94866,31
764,2868131,6.60574,97
765,2428501,9.79721,890
766,3137901,6.97643,126
767,3942681,6.02081,65
768,2893562,6.03739,66
769,3832777,4.76397,27
770,3443206,4.11037,17
771,3357723,5.17287,36
772,3722872,10.878,1882
773,2977949,5.66939,51
774,2978050,7.26884,154
775,3662924,7.42368,172
776,2843619,8.71397,420
777,2927993,7.18539,146
778,3247818,5.17557,36
779,3687452,9.9829,1012
780,3917268,4.12072,17
781,3577545,7.02352,130
782,3467637,7.66755,203
783,3503164,8.15637,285
784,2903574,4.95795,31
785,3663033,4.66177,25
786,3333309,6.14977,71
787,2953536,5.46197,44
788,2708287,6.77025,109
789,3807370,9.59849,775
790,3832805,4.00642,16
791,3527597,4.46158,22
792,4017281,4.94591,31
793,3443226,4.03614,16
794,2623821,4.54878,23
795,2818212,6.53047,92
796,3417703,7.62048,197
797,2673773,6.58284,96
798,2903588,8.14108,282
799,3723005,6.4299,86
800,3553141,7.85659,232
801,3687475,5.29017,39
802,3307795,7.23512,151
803,2513925,7.58264,192
804,3917305,7.79912,223
805,3663055,6.60157,97
806,3223425,6.4743,89
807,2318637,8.58132,383
808,3722917,9.28196,623
809,2404122,4.34531,20
810,3577577,4.14697,18
811,2368590,5.18253,36
812,3832830,6.14278,71
813,2953570,3.71201,13
814,3687494,9.95854,995
815,2783715,4.23366,19
816,3188014,4.27856,19
817,3527641,3.91665,15
818,3663074,6.73754,107
819,2648378,7.46364,177
820,2318656,8.74597,429
821,3577595,4.34294,20
822,3503224,8.52562,369
823,2623859,8.71869,421
824,2733767,8.26422,307
825,3333358,6.75963,108
826,2538480,6.78613,110
827,3357785,7.85421,231
828,3577612,5.42796,43
829,3383322,7.44344,174
830,3527655,3.53838,12
831,2758298,10.1055,1102
832,3942766,7.21119,148
833,2673830,7.85336,231
834,3527662,4.04744,17
835,2404158,8.59488,387
836,3882823,5.08376,34
837,3832865,5.63881,50
838,3307851,6.52527,92
839,3467720,4.41611,21
840,3188050,5.76708,54
841,3417767,4.45601,22
842,3723071,4.71324,26
843,3443296,8.58846,385
844,3992747,5.0352,33
845,3527684,3.75402,13
846,2454140,7.46573,177
847,2903673,7.19572,147
848,3942805,6.33197,81
849,3832887,3.31277,10
850,3333410,3.9497,15
851,3553228,7.67311,204
852,3882854,8.73152,425
853,3747522,4.03662,16
854,3417788,4.01311,16
855,3357840,3.63485,12
856,3832906,4.15377,18
857,4017381,7.97307,251
858,3333417,3.71539,13
859,3807474,10.7697,1746
860,2623922,6.44027,87
861,2673873,7.73252,213
862,2708407,7.33742,162
863,2404209,11.5037,2904
864,2868265,9.69909,831
865,3333425,3.36755,10
866,3417809,5.62612,49
867,2903703,5.38265,42
868,2514122,9.54004,744
869,3832918,9.2376,604
870,2783788,5.98247,63
871,3527722,3.61518,12
872,3807487,6.03002,65
873,2318736,9.33363,645
874,3333433,3.97703,16
875,3723120,4.55824,24
876,3942838,6.63282,99
877,3443348,10.9081,1922
878,2673902,8.91216,482
879,2868283,4.7967,28
880,3577683,4.1515,18
881,3188111,4.249,19
882,3273484,8.127,280
883,3333443,8.31409,318
884,2708429,7.78928,221
885,2893721,6.2266,75
886,3723128,8.16166,286
887,3833040,8.61494,392
888,3527745,6.97725,126
889,3467788,4.33795,20
890,3917431,5.65619,50
891,3663181,5.9165,60
892,3417842,11.0437,2111
893,3223551,8.79016,443
894,3247977,9.72272,845
895,3357885,5.77787,55
896,3883013,9.61021,782
897,3307939,10.2011,1177
898,3577715,3.91404,15
899,3053691,5.60438,49
900,2404254,9.66923,814
901,2538600,7.33026,161
902,2624074,6.0639,67
903,2708457,6.44528,87
904,3832964,9.22352,598
905,2953711,6.04282,66
906,2673937,9.2983,630
907,2843804,6.13201,70
908,3188147,3.5958,12
909,3917455,4.61207,24
910,3138204,8.32879,322
911,2674047,7.93858,245
912,3832978,8.46016,352
913,2428699,5.92009,61
914,2733898,4.50178,23
915,3333488,5.52579,46
916,3527785,3.86065,15
917,3797561,5.9045,60
918,3663228,5.04011,33
919,2624110,9.2251,598
920,2648535,8.25773,306
921,2734018,4.77892,27
922,3882949,6.25326,76
923,2903777,4.66168,25
924,3832992,5.96383,62
925,3833093,8.31329,318
926,3223605,8.40546,339
927,3807569,6.75903,108
928,3723186,7.40597,170
929,2903782,5.29649,39
930,3527807,4.08955,17
931,3942916,4.44535,22
932,3773149,5.27141,39
933,2733928,7.46973,177
934,3723204,4.4694,22
935,3553337,7.36368,165
936,2514216,6.80009,111
937,3188180,3.98053,16
938,2708498,4.81827,28
939,3418007,7.78934,221
940,3883064,6.2757,77
941,3613300,6.90761,120
942,2953751,5.26371,38
943,3358049,6.71106,105
944,3443434,3.73868,13
945,4017501,4.81091,28
946,2783886,7.92587,243
947,2893794,5.62897,49
948,3188186,3.67343,13
949,3833122,6.25139,76
950,3747638,5.35735,41
951,3188200,3.70143,13
952,3493391,4.14241,18
953,3577775,5.12607,35
954,2734047,4.11087,17
955,2843855,5.08809,34
956,3188205,4.25012,19
957,3273578,3.35124,10
958,3333538,5.25073,38
959,3807595,5.86861,58
960,3527831,4.89173,30
961,3942940,4.52276,23
962,3773174,7.34205,162
963,3882984,8.67266,408
964,2624147,4.30535,20
965,4017519,10.2932,1255
966,2783916,3.8781,15
967,2428760,6.85124,115
968,3273601,9.84812,922
969,3833141,4.53859,23
970,3747657,7.22783,150
971,3687698,6.81927,113
972,2953777,7.92698,243
973,3223646,6.63453,99
974,3942954,9.51158,730
975,3527847,3.82995,14
976,3443464,4.17088,18
977,3687715,6.19938,73
978,2404344,7.53245,185
979,2784027,10.2696,1234
980,2818454,4.86795,29
981,3188231,3.47878,11
982,3663287,11.9671,4004
983,3613338,7.17021,144
984,2843882,6.04585,66
985,4017538,4.31839,20
986,2344393,10.123,1115
987,3358090,7.95769,249
988,3468009,7.85262,231
989,2893847,5.95831,62
990,3188238,3.93341,15
991,3333572,3.65868,13
992,3527864,5.72136,53
993,2953798,6.02278,65
994,3553389,4.91834,30
995,2394361,5.52438,46
996,3917549,3.96094,16
997,2514271,4.55571,24
998,2624178,4.09453,17
999,2368840,9.38314,668
1000,2674138,6.14899,71
1001,3358112,4.87982,29
1002,2478748,8.03841,263
1003,2698565,7.98366,253
1004,3883129,6.60753,98
1005,3917555,3.42751,11
1006,3723264,8.21091,296
1007,3493448,6.98657,127
1008,2428796,4.2689,19
1009,3163728,5.22812,37
1010,3078348,5.39849,42
1011,3917563,3.60505,12
1012,2404377,5.78785,55
1013,2928392,8.07215,269
1014,3053827,6.15949,71
1015,3943101,6.96253,125
1016,3833183,3.33822,10
1017,3333603,6.98498,127
1018,3687752,4.68111,26
1019,3223687,4.47442,22
1020,3333595,11.8314,3644
1021,2454343,3.93791,15
1022,3773241,8.49865,362
1023,2514304,4.16118,18
1024,3942998,4.97635,31
1025,3747717,8.49087,360
1026,3773244,6.39625,84
1027,3417988,5.37807,42
1028,2784074,4.39296,21
1029,3418100,4.05423,17
1030,3467949,4.35905,21
1031,2674168,5.85873,58
1032,2843935,4.23005,19
1033,3917582,4.73136,27
1034,3637818,10.4067,1357
1035,2783978,4.97196,31
1036,3528013,3.80842,14
1037,2344450,4.68005,26
1038,3333622,7.88449,236
1039,2904000,6.33459,81
1040,3833214,3.78553,14
1041,2708610,8.20536,295
1042,2818517,10.6302,1585
1043,3917589,4.44496,22
1044,2953852,7.1382,141
1045,3273667,6.55947,94
1046,3917591,5.74086,53
1047,3418111,4.62904,25
1048,3993075,4.46337,22
1049,2674179,8.84678,460
1050,2893895,6.35871,82
1051,3577870,8.7211,422
1052,2404418,11.5333,2964
1053,3004009,4.04673,17
1054,3723317,5.53252,46
1055,3418120,4.38291,21
1056,3663363,5.65602,50
1057,2953866,7.54824,187
1058,3687789,7.41807,171
1059,3188299,9.50472,726
1060,2454378,6.84914,115
1061,2428855,6.60958,98
1062,2784113,5.99643,64
1063,3687803,5.96929,63
